COMNAME,SVSPP,SPECIES_ITIS,INDEX_TYPE,LENGTH,CALIBRATION_FACTOR,CALIBRATION_CV,STOCK,SEASON,SEX
SUMMER FLOUNDER,103,172735,NUMBER,4,43.22503398,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,4,0.01519842,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,4,0.01519842,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,4,43.22503398,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,5,43.22503398,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,5,43.22503398,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,5,43.22503398,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,5,0.01519842,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,5,0.01519842,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,5,43.22503398,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,6,43.22503398,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,6,43.22503398,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,6,43.22503398,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,6,0.01519842,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,6,0.01519842,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,6,43.22503398,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,7,43.22503398,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,7,43.22503398,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,7,43.22503398,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,7,0.01519842,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,7,0.01519842,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,7,43.22503398,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,8,43.22503398,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,8,43.22503398,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,8,43.22503398,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,8,0.01519842,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,8,0.01519842,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,8,43.22503398,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,9,43.22503398,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,9,43.22503398,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,9,43.22503398,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,9,0.01519842,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,9,0.01519842,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,9,43.22503398,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,10,43.22503398,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,10,43.22503398,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,10,43.22503398,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,10,0.01519842,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,10,0.01519842,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,10,43.22503398,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,11,43.22503398,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,11,43.22503398,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,11,43.22503398,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,11,0.01519842,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,11,43.22503398,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,11,0.01519842,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,12,43.22503398,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,12,43.22503398,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,12,43.22503398,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,12,0.01519842,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,12,43.22503398,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,12,0.01519842,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,13,43.22503398,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,13,43.22503398,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,13,43.22503398,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,13,0.01519842,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,13,43.22503398,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,13,0.01519842,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,14,43.22503398,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,14,43.22503398,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,14,43.22503398,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,14,0.01519842,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,14,43.22503398,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,14,0.01519842,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,15,43.22503398,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,15,43.22503398,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,15,43.22503398,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,15,0.01519842,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,15,43.22503398,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,15,0.01519842,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,16,27.35419252,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,16,27.35419252,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,16,27.35419252,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,16,0.02007999,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,16,27.35419252,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,16,0.02007999,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,17,18.15291566,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,17,18.15291566,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,17,18.15291566,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,17,0.026520733,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,17,18.15291566,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,17,0.026520733,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,18,12.59311101,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,18,12.59311101,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,18,12.59311101,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,18,0.035004312,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,18,12.59311101,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,18,0.035004312,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,19,9.103390939,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,19,9.103390939,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,19,9.103390939,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,19,0.046156042,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,19,9.103390939,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,19,0.046156042,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,20,6.837534519,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,20,6.837534519,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,20,6.837534519,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,20,0.060780397,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,20,6.837534519,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,20,0.060780397,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,21,5.320592299,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,21,5.320592299,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,21,5.320592299,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,21,0.079906751,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,21,5.320592299,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,21,0.079906751,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,22,4.27744112,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,22,4.27744112,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,22,4.27744112,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,22,0.104844317,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,22,4.27744112,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,22,0.104844317,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,23,3.543586293,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,23,3.543586293,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,23,3.543586293,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,23,0.137096654,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,23,3.543586293,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,23,0.137096654,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,24,3.017087447,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,24,3.017087447,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,24,3.017087447,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,24,0.177842275,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,24,3.017087447,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,24,0.177842275,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,25,2.633652644,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,25,2.633652644,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,25,2.633652644,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,25,0.227682455,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,25,2.633652644,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,25,0.227682455,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,26,2.351579005,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,26,2.351579005,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,26,2.351579005,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,26,0.286200738,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,26,2.351579005,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,26,0.286200738,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,27,2.142485403,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,27,2.142485403,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,27,2.142485403,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,27,0.351413768,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,27,2.142485403,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,27,0.351413768,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,28,1.988416434,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,28,1.988416434,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,28,1.988416434,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,28,0.419308681,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,28,1.988416434,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,28,0.419308681,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,29,1.875471137,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,29,1.875471137,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,29,1.875471137,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,29,0.483708895,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,29,1.875471137,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,29,0.483708895,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,30,1.794382206,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,30,1.794382206,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,30,1.794382206,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,30,0.5382884,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,30,1.794382206,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,30,0.5382884,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,31,1.738199161,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,31,1.738199161,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,31,1.738199161,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,31,0.580164566,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,31,1.738199161,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,31,0.580164566,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,32,1.701709142,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,32,1.701709142,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,32,1.701709142,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,32,0.608491399,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,32,1.701709142,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,32,0.608491399,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,33,1.682016116,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,33,1.682016116,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,33,1.682016116,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,33,0.62400286,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,33,1.682016116,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,33,0.62400286,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,34,1.675065636,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,34,1.675065636,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,34,1.675065636,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,34,0.628650754,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,34,1.675065636,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,34,0.628650754,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,35,1.678540876,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,35,1.678540876,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,35,1.678540876,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,35,0.625150892,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,35,1.678540876,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,35,0.625150892,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,36,1.690704215,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,36,1.690704215,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,36,1.690704215,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,36,0.616546877,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,36,1.690704215,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,36,0.616546877,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,37,1.709238828,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,37,1.709238828,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,37,1.709238828,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,37,0.605192324,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,37,1.709238828,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,37,0.605192324,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,38,1.732986301,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,38,1.732986301,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,38,1.732986301,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,38,0.592259148,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,38,1.732986301,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,38,0.592259148,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,39,1.760209014,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,39,1.760209014,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,39,1.760209014,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,39,0.578759045,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,39,1.760209014,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,39,0.578759045,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,40,1.789748553,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,40,1.789748553,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,40,1.789748553,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,40,0.565624279,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,40,1.789748553,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,40,0.565624279,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,41,1.819867299,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,41,1.819867299,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,41,1.819867299,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,41,0.553705862,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,41,1.819867299,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,41,0.553705862,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,42,1.849406838,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,42,1.849406838,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,42,1.849406838,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,42,0.543785494,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,42,1.849406838,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,42,0.543785494,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,43,1.877787964,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,43,1.877787964,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,43,1.877787964,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,43,0.53658243,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,43,1.877787964,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,43,0.53658243,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,44,1.903852263,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,44,1.903852263,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,44,1.903852263,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,44,0.532296751,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,44,1.903852263,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,44,0.532296751,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,45,1.927020529,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,45,1.927020529,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,45,1.927020529,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,45,0.530577063,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,45,1.927020529,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,45,0.530577063,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,46,1.946713555,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,46,1.946713555,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,46,1.946713555,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,46,0.531083076,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,46,1.946713555,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,46,0.531083076,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,47,1.962931342,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,47,1.962931342,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,47,1.962931342,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,47,0.533504188,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,47,1.962931342,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,47,0.533504188,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,48,1.974515475,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,48,1.974515475,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,48,1.974515475,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,48,0.537547231,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,48,1.974515475,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,48,0.537547231,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,49,1.982624368,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,49,1.982624368,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,49,1.982624368,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,49,0.542926318,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,49,1.982624368,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,49,0.542926318,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,50,1.987258021,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,50,1.987258021,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,50,1.987258021,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,50,0.549355729,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,50,1.987258021,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,50,0.549355729,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,51,1.988995641,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,51,1.988995641,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,51,1.988995641,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,51,0.556564607,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,51,1.988995641,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,51,0.556564607,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,52,1.988416434,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,52,1.988416434,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,52,1.988416434,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,52,0.564290313,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,52,1.988416434,,SFALT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,52,0.564290313,,BIGSE,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,53,1.986678814,,UNIT,SPRING,NONE
SUMMER FLOUNDER,103,172735,NUMBER,53,1.986678814,,UNIT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,53,1.986678814,,SFALT,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,53,0.572256999,,BIGSE,FALL,NONE
SUMMER FLOUNDER,103,172735,NUMBER,53,1.986678814,,SFALT,SPRING,NONE
